SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY1,TERRAIN,CLIMATE,SEVERITY
WEST MADHYA PRADESH,1982,934.1,Oct-Dec,85.6,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1983,1071.9,Jan-Feb,5.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1983,1071.9,Mar-May,27.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1983,1071.9,Jun-Sep,982.5,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1983,1071.9,Oct-Dec,56.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1984,859.5,Jan-Feb,21.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1984,859.5,Mar-May,0.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1984,859.5,Jun-Sep,825.2,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1984,859.5,Oct-Dec,13,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1985,874.7,Jan-Feb,2.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1985,874.7,Mar-May,8.9,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1985,874.7,Jun-Sep,705.9,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1985,874.7,Oct-Dec,157.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1986,937.1,Jan-Feb,50,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1986,937.1,Mar-May,8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1986,937.1,Jun-Sep,871.3,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1986,937.1,Oct-Dec,7.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1987,783.9,Jan-Feb,38.9,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1987,783.9,Mar-May,7.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1987,783.9,Jun-Sep,658.9,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1987,783.9,Oct-Dec,78.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1988,951.2,Jan-Feb,4.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1988,951.2,Mar-May,12,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1988,951.2,Jun-Sep,875,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1988,951.2,Oct-Dec,60.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1989,758.5,Jan-Feb,2.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1989,758.5,Mar-May,12.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1989,758.5,Jun-Sep,738.1,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1989,758.5,Oct-Dec,5.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1990,1144,Jan-Feb,10,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1990,1144,Mar-May,31.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1990,1144,Jun-Sep,1068.7,1,Plain-land,Subtropical,1
WEST MADHYA PRADESH,1990,1144,Oct-Dec,33.6,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1991,745.5,Jan-Feb,3.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1991,745.5,Mar-May,5.9,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1991,745.5,Jun-Sep,728.5,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1991,745.5,Oct-Dec,7.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1992,754.2,Jan-Feb,0.2,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1992,754.2,Mar-May,6,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1992,754.2,Jun-Sep,683.1,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1992,754.2,Oct-Dec,64.9,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1993,1031.9,Jan-Feb,5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1993,1031.9,Mar-May,10.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1993,1031.9,Jun-Sep,988.7,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1993,1031.9,Oct-Dec,27.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1994,1179.5,Jan-Feb,20.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1994,1179.5,Mar-May,6.9,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1994,1179.5,Jun-Sep,1147,0,Plain-land,Subtropical,3
WEST MADHYA PRADESH,1994,1179.5,Oct-Dec,5.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1995,864.7,Jan-Feb,15.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1995,864.7,Mar-May,18.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1995,864.7,Jun-Sep,803.1,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1995,864.7,Oct-Dec,27.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1996,1085.4,Jan-Feb,15,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1996,1085.4,Mar-May,4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1996,1085.4,Jun-Sep,1008,1,Plain-land,Subtropical,1
WEST MADHYA PRADESH,1996,1085.4,Oct-Dec,58.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1997,1058.3,Jan-Feb,3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1997,1058.3,Mar-May,6.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1997,1058.3,Jun-Sep,867.6,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1997,1058.3,Oct-Dec,181.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1998,926.9,Jan-Feb,3.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1998,926.9,Mar-May,11.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1998,926.9,Jun-Sep,867,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1998,926.9,Oct-Dec,45.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1999,1052.7,Jan-Feb,32,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1999,1052.7,Mar-May,4.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,1999,1052.7,Jun-Sep,929.8,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,1999,1052.7,Oct-Dec,86.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2000,NA,Jan-Feb,NA,0,Plain-land,Subtropical,1
WEST MADHYA PRADESH,2000,NA,Mar-May,30.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2000,NA,Jun-Sep,581.7,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2000,NA,Oct-Dec,1.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2001,787,Jan-Feb,2.2,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2001,787,Mar-May,23.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2001,787,Jun-Sep,699.1,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2001,787,Oct-Dec,62.2,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2002,684.1,Jan-Feb,20.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2002,684.1,Mar-May,7.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2002,684.1,Jun-Sep,644.4,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2002,684.1,Oct-Dec,12.6,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2003,946.4,Jan-Feb,22.2,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2003,946.4,Mar-May,1.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2003,946.4,Jun-Sep,919.2,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2003,946.4,Oct-Dec,3.6,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2004,848.1,Jan-Feb,16.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2004,848.1,Mar-May,5.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2004,848.1,Jun-Sep,779.2,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2004,848.1,Oct-Dec,46.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2005,752.2,Jan-Feb,16.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2005,752.2,Mar-May,20.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2005,752.2,Jun-Sep,712.4,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2005,752.2,Oct-Dec,2.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2006,1169.2,Jan-Feb,0,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2006,1169.2,Mar-May,70.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2006,1169.2,Jun-Sep,1073.5,1,Plain-land,Subtropical,1
WEST MADHYA PRADESH,2006,1169.2,Oct-Dec,25.2,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2007,806.5,Jan-Feb,13.3,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2007,806.5,Mar-May,17.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2007,806.5,Jun-Sep,764.3,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2007,806.5,Oct-Dec,11.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2008,791.1,Jan-Feb,0.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2008,791.1,Mar-May,8.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2008,791.1,Jun-Sep,761.5,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2008,791.1,Oct-Dec,20.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2009,877,Jan-Feb,5.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2009,877,Mar-May,7.9,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2009,877,Jun-Sep,689.4,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2009,877,Oct-Dec,174.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2010,776.3,Jan-Feb,7.6,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2010,776.3,Mar-May,1.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2010,776.3,Jun-Sep,748.3,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2010,776.3,Oct-Dec,19,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2011,1063.9,Jan-Feb,1.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2011,1063.9,Mar-May,5.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2011,1063.9,Jun-Sep,1056.5,1,Plain-land,Subtropical,1
WEST MADHYA PRADESH,2011,1063.9,Oct-Dec,0.2,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2012,1035.2,Jan-Feb,6.2,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2012,1035.2,Mar-May,4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2012,1035.2,Jun-Sep,1023,0,Plain-land,Subtropical,3
WEST MADHYA PRADESH,2012,1035.2,Oct-Dec,2.1,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2013,1396.3,Jan-Feb,32.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2013,1396.3,Mar-May,11.7,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2013,1396.3,Jun-Sep,1280.4,0,Plain-land,Subtropical,4
WEST MADHYA PRADESH,2013,1396.3,Oct-Dec,71.4,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2014,864.9,Jan-Feb,60,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2014,864.9,Mar-May,7.5,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2014,864.9,Jun-Sep,771.6,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2014,864.9,Oct-Dec,25.8,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2015,1042.3,Jan-Feb,46.6,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2015,1042.3,Mar-May,68.9,0,Plain-land,Subtropical,0
WEST MADHYA PRADESH,2015,1042.3,Jun-Sep,914.5,0,Plain-land,Subtropical,2
WEST MADHYA PRADESH,2015,1042.3,Oct-Dec,12.4,0,Plain-land,Subtropical,0
WEST RAJASTHAN,1980,238.4,Jan-Feb,0.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,1980,238.4,Mar-May,12.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,1980,238.4,Jun-Sep,206.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,1980,238.4,Oct-Dec,19,0,Desert,Hot and dry,0
WEST RAJASTHAN,1981,248.5,Jan-Feb,7.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1981,248.5,Mar-May,16.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1981,248.5,Jun-Sep,187.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1981,248.5,Oct-Dec,36.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,1982,311.8,Jan-Feb,15.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1982,311.8,Mar-May,81.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1982,311.8,Jun-Sep,202.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1982,311.8,Oct-Dec,12.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1983,469.3,Jan-Feb,3.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1983,469.3,Mar-May,75.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,1983,469.3,Jun-Sep,380.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,1983,469.3,Oct-Dec,10.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,1984,203.2,Jan-Feb,2.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,1984,203.2,Mar-May,1.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1984,203.2,Jun-Sep,198.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1984,203.2,Oct-Dec,0.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1985,197.4,Jan-Feb,0.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1985,197.4,Mar-May,20.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1985,197.4,Jun-Sep,169.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1985,197.4,Oct-Dec,7.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1986,204.2,Jan-Feb,10.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1986,204.2,Mar-May,28.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1986,204.2,Jun-Sep,164,0,Desert,Hot and dry,0
WEST RAJASTHAN,1986,204.2,Oct-Dec,0.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1987,143,Jan-Feb,7.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1987,143,Mar-May,41.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,1987,143,Jun-Sep,90.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1987,143,Oct-Dec,3.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1988,280.4,Jan-Feb,1.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1988,280.4,Mar-May,10.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1988,280.4,Jun-Sep,264.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1988,280.4,Oct-Dec,3.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,1989,248.1,Jan-Feb,8.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1989,248.1,Mar-May,2.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1989,248.1,Jun-Sep,236.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1989,248.1,Oct-Dec,0.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1990,445,Jan-Feb,25.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1990,445,Mar-May,19.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1990,445,Jun-Sep,396.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,1990,445,Oct-Dec,4.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1991,179,Jan-Feb,4.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,1991,179,Mar-May,20.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1991,179,Jun-Sep,152.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1991,179,Oct-Dec,1.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,1992,425.8,Jan-Feb,17,0,Desert,Hot and dry,0
WEST RAJASTHAN,1992,425.8,Mar-May,7.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,1992,425.8,Jun-Sep,394.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1992,425.8,Oct-Dec,6.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1993,293.5,Jan-Feb,5.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1993,293.5,Mar-May,10.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1993,293.5,Jun-Sep,275.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1993,293.5,Oct-Dec,1.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1994,415.5,Jan-Feb,11,0,Desert,Hot and dry,0
WEST RAJASTHAN,1994,415.5,Mar-May,13,0,Desert,Hot and dry,0
WEST RAJASTHAN,1994,415.5,Jun-Sep,391.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1994,415.5,Oct-Dec,0,0,Desert,Hot and dry,0
WEST RAJASTHAN,1995,367.9,Jan-Feb,16.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1995,367.9,Mar-May,6.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1995,367.9,Jun-Sep,331.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,1995,367.9,Oct-Dec,13.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1996,307.9,Jan-Feb,5.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1996,307.9,Mar-May,26.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,1996,307.9,Jun-Sep,271.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,1996,307.9,Oct-Dec,3.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,1997,345.1,Jan-Feb,1.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1997,345.1,Mar-May,36.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,1997,345.1,Jun-Sep,246.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1997,345.1,Oct-Dec,60.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1998,279.6,Jan-Feb,8.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,1998,279.6,Mar-May,11,0,Desert,Hot and dry,0
WEST RAJASTHAN,1998,279.6,Jun-Sep,201.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1998,279.6,Oct-Dec,58.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,1999,204.3,Jan-Feb,9.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,1999,204.3,Mar-May,39.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1999,204.3,Jun-Sep,147.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,1999,204.3,Oct-Dec,7.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2000,235.3,Jan-Feb,1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2000,235.3,Mar-May,7.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,2000,235.3,Jun-Sep,225.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2000,235.3,Oct-Dec,1.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,2001,285.3,Jan-Feb,1.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,2001,285.3,Mar-May,33.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,2001,285.3,Jun-Sep,243.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2001,285.3,Oct-Dec,7.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2002,92.4,Jan-Feb,3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2002,92.4,Mar-May,13.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,2002,92.4,Jun-Sep,67.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,2002,92.4,Oct-Dec,8.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2003,368.1,Jan-Feb,23.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,2003,368.1,Mar-May,3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2003,368.1,Jun-Sep,341.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2003,368.1,Oct-Dec,0.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2004,196.7,Jan-Feb,2.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,2004,196.7,Mar-May,10.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,2004,196.7,Jun-Sep,163.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2004,196.7,Oct-Dec,20.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2005,260.8,Jan-Feb,15.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2005,260.8,Mar-May,29.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2005,260.8,Jun-Sep,215.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,2005,260.8,Oct-Dec,0.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2006,361.3,Jan-Feb,0,0,Desert,Hot and dry,0
WEST RAJASTHAN,2006,361.3,Mar-May,28.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2006,361.3,Jun-Sep,324.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,2006,361.3,Oct-Dec,8.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2007,310.8,Jan-Feb,35,0,Desert,Hot and dry,0
WEST RAJASTHAN,2007,310.8,Mar-May,28.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2007,310.8,Jun-Sep,246.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,2007,310.8,Oct-Dec,1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2008,324.1,Jan-Feb,1.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,2008,324.1,Mar-May,43.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2008,324.1,Jun-Sep,269.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,2008,324.1,Oct-Dec,9.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2009,160.4,Jan-Feb,5.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,2009,160.4,Mar-May,14.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,2009,160.4,Jun-Sep,139.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,2009,160.4,Oct-Dec,0.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,2010,473.2,Jan-Feb,3.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2010,473.2,Mar-May,4.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2010,473.2,Jun-Sep,439.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,2010,473.2,Oct-Dec,26.2,0,Desert,Hot and dry,0
WEST RAJASTHAN,2011,418.7,Jan-Feb,11.8,0,Desert,Hot and dry,0
WEST RAJASTHAN,2011,418.7,Mar-May,10.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,2011,418.7,Jun-Sep,396.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2011,418.7,Oct-Dec,0.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2012,327.3,Jan-Feb,0.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,2012,327.3,Mar-May,19.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,2012,327.3,Jun-Sep,304.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2012,327.3,Oct-Dec,2.5,0,Desert,Hot and dry,0
WEST RAJASTHAN,2013,389.4,Jan-Feb,30.4,0,Desert,Hot and dry,0
WEST RAJASTHAN,2013,389.4,Mar-May,8.9,0,Desert,Hot and dry,0
WEST RAJASTHAN,2013,389.4,Jun-Sep,339,0,Desert,Hot and dry,0
WEST RAJASTHAN,2013,389.4,Oct-Dec,11.1,0,Desert,Hot and dry,0
WEST RAJASTHAN,2014,302.4,Jan-Feb,3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2014,302.4,Mar-May,36,0,Desert,Hot and dry,0
WEST RAJASTHAN,2014,302.4,Jun-Sep,262.6,0,Desert,Hot and dry,0
WEST RAJASTHAN,2014,302.4,Oct-Dec,0.7,0,Desert,Hot and dry,0
WEST RAJASTHAN,2015,458.4,Jan-Feb,2.3,0,Desert,Hot and dry,0
WEST RAJASTHAN,2015,458.4,Mar-May,71,0,Desert,Hot and dry,0
WEST RAJASTHAN,2015,458.4,Jun-Sep,384,0,Desert,Hot and dry,0
WEST RAJASTHAN,2015,458.4,Oct-Dec,1.2,0,Desert,Hot and dry,0
WEST UTTAR PRADESH,1980,984.7,Jan-Feb,9.2,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1980,984.7,Mar-May,21.9,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1980,984.7,Jun-Sep,917.9,0,Hilly,Extremes,2
WEST UTTAR PRADESH,1980,984.7,Oct-Dec,35.6,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1981,739.6,Jan-Feb,24.3,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1981,739.6,Mar-May,37.5,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1981,739.6,Jun-Sep,650,0,Hilly,Extremes,1
WEST UTTAR PRADESH,1981,739.6,Oct-Dec,27.9,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1982,969.1,Jan-Feb,38.8,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1982,969.1,Mar-May,126.2,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1982,969.1,Jun-Sep,769.4,0,Hilly,Extremes,2
WEST UTTAR PRADESH,1982,969.1,Oct-Dec,34.7,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1983,1191.7,Jan-Feb,33.5,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1983,1191.7,Mar-May,99,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1983,1191.7,Jun-Sep,994.4,0,Hilly,Extremes,2
WEST UTTAR PRADESH,1983,1191.7,Oct-Dec,64.7,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1984,781.3,Jan-Feb,52.2,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1984,781.3,Mar-May,8.3,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1984,781.3,Jun-Sep,719.6,0,Hilly,Extremes,1
WEST UTTAR PRADESH,1984,781.3,Oct-Dec,1.1,0,Hilly,Extremes,0
WEST UTTAR PRADESH,1985,957.2,Jan-Feb,7.5,0,Hilly,Extremes,0
